adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[99],1294376,en,Meanwhile,"A groundbreaking, immersive, nonlinear cinematic journey where artists' expressions blend with historical and real-life footage, unveils the profound impact of white supremacy on our human connections. Led by a dynamic team including Jacqueline Woodson, Catherine Gund, Erika Dilday, Meshell Ndegeocello, and M. Trevino, this collaborative masterpiece weaves together diverse visions, poignantly revealing how race, racism, and resistance shape our shared breath, not just in moments of crisis, but in the enduring, pervasive legacy of that risk.",21.0,/6WTtDN2llm2laub4CSXuvAcr3zi.jpg,2025-03-14,Meanwhile,False,0.0,0
False,/a4H5TFw7p7hCzED5zKuNzjBbi5h.jpg,"[18, 10402]",607141,hi,Be Happy,"A dance-drama film that follows a single father and his witty, wise-beyond-her-years daughter. When his daughter's dream of performing in the country's biggest dance reality show collides with a life-altering crisis, the father is driven to do the unthinkable, showcasing the extraordinary lengths he will go to fulfill her wishes and find happiness.",21.0,/ugMPpC7EkY5caAZU4pAl2CYdfP0.jpg,2025-03-14,Be Happy,False,7.0,1
False,/iYVTjTqGraQFr2mh3o4UB07LwYu.jpg,"[10749, 35, 18]",1291321,ta,ஸ்வீட் ஹார்ட்,"Vasu, a gifted animator with a troubled past, is forced to face his commitment issues when his partner Manu reveals her pregnancy.",20.993,/bHxP4Mdgc6RwFZi7b1JDPXDus8j.jpg,2025-03-14,Sweet Heart,False,0.0,0
False,/8OVKpEk05Wiwiim1tb69N5pYNW1.jpg,[35],1443663,pt,Os Infanticidas,,20.664,/bDfpGgNuPOspTBKwjjcm88eBpDI.jpg,2025-03-13,Os Infanticidas,False,0.0,0
False,,[35],1443487,kk,Малай,"The young rich kid, Chyna, got carried away with his glamorous lifestyle and decided that he could do anything he wanted. Desperate to set his son straight, his oligarch father takes extreme measures. Together with an eccentric psychologist, he devises a unique project: somewhere in the steppe, they recreate the atmosphere of a 19th-century Kazakh village. Chyna ends up in this village, believing he has traveled back in time.",20.664,/5oCOv4RHG2ekybDL1uWf7xW9AvV.jpg,2025-03-13,Малай,False,0.0,0
False,/fpgqxOkwFiuwWNRz58TKc67dXdb.jpg,"[18, 35]",1443470,es,Moiras,Three friends recall how the little details of their lives brought about their friendship.,20.664,/ffPes2YKPEapZCBE8QK4HIjk4VZ.jpg,2025-03-13,Moiras,False,0.0,0
False,,[99],1443387,el,Τα τέρματα του Αυγούστου,"A kaleidoscope of events, incidents, and moments from the everyday life of a village in the southern Pindos mountains. during an impromptu football tournament. The documentary aims to create, through observation, an ""impressionistic"" portrait of a small community in its summer aliveness. A portrait with light and shadows, charming and sometimes frightening, which, despite its contradictions is above all unexpectedly alive and genuine.",20.664,/enmkYMW7iDB3EM6c9HB3LFjdLDY.jpg,2025-03-13,The Goals of August,False,0.0,0
False,/gxO51FVgADhYGGnnRPIlutVqb30.jpg,[53],1233575,en,Black Bag,"When his beloved wife is suspected of betraying the nation, an intelligence agent faces the ultimate test – loyalty to his marriage or his country.",18.749,/vcYrQ94y8L2qxEfQgTLVbtmppcn.jpg,2025-03-12,Black Bag,False,6.816,19
False,/x8Kdi1OJbewkeGuijcSmUWrYyk2.jpg,"[28, 35, 10751, 878]",926670,en,Henry Danger: The Movie,"Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.",17.747,/dFWj2rOGsqSIX1PHFghbCBgpMnk.jpg,2025-01-17,Henry Danger: The Movie,False,8.1,167
False,/sc1abgWNXc29wSBaerrjGBih06l.jpg,"[27, 878, 53]",1084199,en,Companion,"During a weekend getaway at a secluded lakeside estate, a group of friends finds themselves entangled in a web of secrets, deception, and advanced technology. As tensions rise and loyalties are tested, they uncover unsettling truths about themselves and the world around them.",16.594,/oCoTgC3UyWGfyQ9thE10ulWR7bn.jpg,2025-01-22,Companion,False,7.046,750
False,/h4peDpoepEmErFwBeoIE4yZ1pvJ.jpg,"[27, 35]",850920,en,The Parenting,"Boyfriends Josh and Rohan plan a weekend getaway to introduce their parents, only to discover that their rental is home to a 400-year-old poltergeist.",16.35,/5lMu14IMuHo0hKYCwCIogt7IioX.jpg,2025-03-12,The Parenting,False,6.3,15
False,/lyBH2mFFU6qrHwD5QKotL2JnEb6.jpg,"[28, 35, 53]",1195506,en,Novocaine,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",16.082,/xEXDIJFenYgRwpsJs1mx6hr1DKy.jpg,2025-03-12,Novocaine,False,8.1,7
False,/u7AZ5CdT2af8buRjmYCPXNyJssd.jpg,"[28, 35]",1160956,zh,熊猫计划,"International action star Jackie Chan is invited to the adoption ceremony of a rare baby panda, but after an international crime syndicate attempts to kidnap the bear, Jackie has to save the bear using his stunt work skills.",15.666,/xVS9XiO9upp2SnWx6KpBYb79hLR.jpg,2024-10-01,Panda Plan,False,7.0,154
False,/fGQCss2nAosaRfaa4NXyr0ZfiEB.jpg,"[10770, 35, 10749]",1418287,en,Royal-ish,"Lacey is an amusement park princess who befriends 8-year-old Rose, a real-life princess, and is recruited by her handsome father to travel to their kingdom and be the new governess.",15.652,/skDC1YthzFLG7g8DcFvj5yZA3Mx.jpg,2025-03-15,Royal-ish,False,0.0,0
False,,[],1443551,en,Alchemy of the Word,"1873 - The precocious, French poet, Arthur Rimbaud, has eloped with his mentor - the older, married Paul Verlaine - to London where they are struggling to keep the faith in their love and their work. Despite the downward spiral of poverty and violence, it is here that Rimbaud will pen his aptly named masterpiece, “A Season in Hell.”",15.107,/q4XsIeugSMtTaaXoVL73fiHu7VD.jpg,2025-03-15,Alchemy of the Word,False,0.0,0
False,,[],1443247,it,"I'm Not Crying, You're Crying",,15.107,/684kfaDD22ZYL7LvCcpOBS0GQfh.jpg,2025-03-15,"I'm Not Crying, You're Crying",False,0.0,0
False,/7x7auAcey1aTcRJhwSUfR8h6NYA.jpg,"[99, 10402]",1443238,fr,Nunami: là où le vent chante,,15.107,/6UWfXSaSbXxsA9n3TTBDwW6UGxf.jpg,2025-03-15,Nunami: là où le vent chante,False,0.0,0
False,/kPyQ7WrHm6EoUGgou9jyX8WzHHK.jpg,"[53, 18]",1442308,es,Urtajo,,15.106,/mxKrVRwLBkDeIXfWUWSmvtZY0Kp.jpg,2025-03-15,Urtajo,False,0.0,0
False,/j50cdj0CeAOjG9adDmFkjFobieY.jpg,[18],1441712,es,PÉPÉ,"Pépé is a dramatic short film that follows Aime, a reserved photographer from the Ivory Coast, who embarks on a trip to Morelia to collect images for his grandfather, a photo collector and lover of foreign legends and cultures, named Pépé Meless. An unfortunate incident forces him to extend his visit and confronts him with memories, both sad and happy. In the end, Aime must decide how to take on the challenges and victories we all face in life.",15.106,/wRpLZFQmd3CNcFUv8TdAIVgCalE.jpg,2025-03-15,PÉPÉ,False,0.0,0
False,/4Nttep9FdxEOcFJbUCFQoOnmU8p.jpg,[18],1440185,eu,"Jone, batzuetan","Bilbao, August. Jone, 20 years old, lives with her father and younger sister Marta. Aita, Jone's father, had to quit his job due to the consequences of his Parkinson's disease. Meanwhile, Bilbao's Semana Grande festivities kick off, setting the stage for Jone's first experience of love. Throughout this summer, Jone will navigate the dichotomy between the sense of invincibility she shares with Olga, the girl she falls in love with, and the fear of being left alone due to her father's illnes",15.106,,2025-03-15,"Jone, batzuetan",False,0.0,0
False,/hPVhu2lEMCCDthLVuQkjSYukjLw.jpg,[18],1437515,en,"Please, Don’t Cry",A professional mourner goes to what seems just another job when she begins to suspect that the deceased might be tied to her forgotten past.,15.103,/MDMGJP5Q5qdeCwcvHt4SDGfclH.jpg,2025-03-15,"Please, Don’t Cry",False,0.0,0
False,/8UKS1fmoReGfVPY2yQ2V5lO29VT.jpg,[],1427653,en,Departures,"A must-see northern comedy-drama that dissects a toxic relationship with humor and raw emotion. Inspired by real heartbreak, this Manchester-made feature follows Benji, who meets the elusive and dominant Jake at an airport check-out gate. What begins as thrilling monthly getaways to Amsterdam soon unravels into a doomed power dynamic. Struggling to move on after being dumped, Benji spirals into addiction and fleeting hook-ups, haunted by the love he lost. Created by a collective of working-class LGBT+ filmmakers, Departures is a darkly comic, emotionally charged journey—think Shirley Valentine meets LGBTQ Trainspotting.",15.096,/f7tWiwedxyIMg69D41deC8SxmxG.jpg,2025-03-15,Departures,False,0.0,0
False,/laD4ZdufQLdZxOXImBQarzokIu6.jpg,"[14, 10749]",1426343,en,Neverwhen,"As a young lady prepares to leave behind her childhood home, a playful and enigmatic elf from her past invites her into a nostalgic game of hide and seek.",15.093,/aToFeUkgGl2L7xSfb8r0hBbalx5.jpg,2025-03-15,Neverwhen,False,0.0,0
False,/rOSH3F08LnpJch7QEuq3BpCjxhV.jpg,"[18, 10751]",1424897,en,Sidelines,"When a young boy falls in love with a sport, he quickly realises that the only reason he did was for his father.",15.092,/58pEKxrmCuetOe4Xs37k3ZZOC0O.jpg,2025-03-15,Sidelines,False,0.0,0
False,,[],1423299,en,Mother at Sixty,An accomplished single mother's grand retirement plans fall flat as decades-long familial sentiments come to the fore.,15.092,,2025-03-15,Mother at Sixty,False,0.0,0
False,,[],1423295,en,Nanay's Frankenstein,"Emman, a young cyclist and delivery boy, races for everyday survival, pedaling through each struggle to build the bike of his dreams. Backed only by his sheer determination and his mother's familiar love; it's a race against the odds to reach the finish line.",15.092,,2025-03-15,Nanay's Frankenstein,False,0.0,0
False,/yZAZEIin8xhg7Jy3ABVQLJlCy88.jpg,[],1420492,id,Jenuh Eksistensialisme,Three female students discusses existentialism while trapped in their classroom.,15.091,/kJGpgrsxW7ggv87vMQ1sJ6BQbAj.jpg,2025-03-15,Jenuh Eksistensialisme,False,0.0,0
False,/tMu0mt67XkCbTb6LbLFQdipox2l.jpg,"[878, 9648, 53]",1420234,en,Reincarnation,"""A man is confronted with a haunting reality as he uncovers dark secrets about his identity and the truth behind his mysterious circumstances.""",15.091,/4f0yXq68ukd5VBQGustyimX9ojz.jpg,2025-03-15,Reincarnation,False,0.0,0
False,/hrD0lZ9pzOtp2Pr3TyF1xFhqyi4.jpg,"[18, 27]",1418112,id,Beneath The Tall Tree's Gaze,,15.088,/oVIJMEEO5elDaaFf9gyBP3HEl6M.jpg,2025-03-15,Beneath The Tall Tree's Gaze,False,0.0,0
False,,"[18, 53]",1411411,en,A Day,A young boxer must confront his family's traumatic past when his estranged older brother is released from prison.,15.084,/cVY0jS7iRs1TQwSMQAfufKJh9sd.jpg,2025-03-15,A Day,False,0.0,0
False,/qQn52VABdwlsHgsRT1RoWsMR3cO.jpg,"[10749, 35]",1404722,zh,真爱营业,"Influencer couple Xu Xiaoli and her ""hired boyfriend"" Hao Zha face a fan crisis and pressure from their boss. In response, Xu Xiaoli plans a fake wedding, but when Hao Zha unexpectedly disappears, she embarks on a wild chase to find him. Will their relationship survive the chaos?",15.078,/lEnfI1fM97TYUSj4NykkUwI1yYF.jpg,2025-03-15,"Liar, Liar, Love is on Fire",False,0.0,0
False,/9JwHIV82IQOhUTV8w1FlFQnKBZC.jpg,"[53, 35]",1399893,en,Dead-Weight,"When three high school graduates supply booze for the big party, they discover their cargo isn't what they expected.",15.074,/7FIlPqSh9i8uSmyrimpRj6rbWag.jpg,2025-03-15,Dead-Weight,False,0.0,0
False,/y0VkevEaXZAEgDW83iwrelTeBKK.jpg,"[18, 10751]",1047884,zh,我家的事,"Elder sister, Spring, seeks her origins before heading to university, Autumn, the mother, grapples with conceiving a child through artificial insemination, Summer, the younger brother, tries to engage with a paternal figure he barely knows just before his military service, and Winter, the father, desperately tries to change his fate as problems mount up.",15.057,/kLI40epleDwfcpLRC6hAAQUerA4.jpg,2025-03-15,Family Matters,False,0.0,0
False,/n8HIfpC7nsVOrK8dWb8DHl01jQM.jpg,[99],1368096,fr,Vodu Entre deux mondes,"Voodoo tradition is too often victim of misperceptions and stereotypes in the Western imagination. In Togo, Voodoo is revealed in all its splendour and complexity. Through spectacular ceremonies, consultations and rites, an intimate connection is revealed that unites the visible world with that of invisible forces. By giving a voice to those who live and practise Voodoo, an authentic and nuanced perspective emerges, revealing the richness of this mysterious spirituality. It's a genuine burst of curiosity about a living heritage and the sumptuousness of its traditions.",15.049,/pgFFAiInWaxkK3DDceITw3wUPKM.jpg,2025-03-15,Vodu Between two worlds,False,0.0,0
False,,[10402],1359744,en,Myself Two Seconds to Cry,"The digital presence left by people I knew who died young has vanished.  Songs they’ve uploaded, photo albums, public diary entries, all deleted and all that’s left is generic obituaries.  When I think of these people, I think of a place. With two cameras, I’m capturing the outline of a memory we shared there in present and in past.",15.043,/cnqztuI8rYP2XkGDvhMUmLbqnNe.jpg,2025-03-15,Myself Two Seconds to Cry,False,0.0,0
False,/pr1tVdPrFUn85fBsA1q5DreDjqd.jpg,"[27, 10749]",1340727,en,Afterwards,A young man receives advice from his deceased grandfather about the afterlife when he suddenly starts to see said advice materialize.,15.033,/nR5oqvfkWw94vVChRRiZRwEXhCL.jpg,2025-03-15,Afterwards,False,0.0,0
False,,[],1325495,ja,逃走,"Follows the final days of left-wing terrorist Satoshi Kirishima, who died in 2024 after evading capture for 49 years.",15.023,/l8v8L2OC95tB4za2oex6wye4TwW.jpg,2025-03-15,The Escape,False,0.0,0
False,/xrahxwR14YhmrvH8kC4j1jpozpy.jpg,"[18, 27]",1315476,bg,Paradiso,"Inside a cold and rusty bunker, Irina and Georgi endure the aftermath of a nuclear holocaust. Georgi´s heavy radiation sickness and imminent death prompts Irina to repair his old and beloved guitar so he can hear it one last time.",15.014,/jN5fvKt25DtWVoPTRaEQgGmmMqd.jpg,2025-03-15,Paradiso,False,0.0,0
False,/m6VEymThX62GkUVCBnSykRAS9cG.jpg,[10402],1286773,de,The Metropolitan Opera: Fidelio,"Following a string of awe-inspiring Met performances, soprano Lise Davidsen stars as Leonore, who risks everything to save her husband from the clutches of tyranny.",14.988,/9DU8GX7tiIZQQ15MY4b44Rtgnba.jpg,2025-03-15,The Metropolitan Opera: Fidelio,False,0.0,0
False,,[10402],1444253,en,You're on Your Own,"A woman reflects on her wedding decision, lost in thought as she unwinds in a warm, candlelit bath. - Lyric video for Alicia Rose's ""You're on Your Own""",14.76,/tq122o6f4gX8zvZdOmUKbfUDUG2.jpg,2025-03-14,You're on Your Own,False,0.0,0
False,/cbHknYUuWPHzGkNy9lJbgHFwxnr.jpg,[99],1443993,en,England’s Lions: The New Generation,"Chronicles the experiences of England’s emerging football stars as they navigate the immense pressure and glory of representing their country. The film provides intimate access to these players’ journeys, from their grassroots beginnings to the cauldron of the European Championships.",14.76,,2025-03-15,England’s Lions: The New Generation,False,0.0,0
False,/2Z4al2iD2a0hY79EtlAQ3VKSRGs.jpg,[99],1443907,et,Leelo: Ükskord me naerame niikuinii,Documentary about Leelo Tungal.,14.76,/13dDu0bsvguXyk8gJj0jiODTqES.jpg,2025-03-14,"We'll Laugh in the End, No Matter What",False,0.0,0
False,/vZG7PrX9HmdgL5qfZRjhJsFYEIA.jpg,"[28, 878, 12]",912649,en,Venom: The Last Dance,"Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",14.155,/vGXptEdgZIhPg3cGlc7e8sNPC2e.jpg,2024-10-22,Venom: The Last Dance,False,6.796,3016
False,/v9Du2HC3hlknAvGlWhquRbeifwW.jpg,"[28, 12, 53]",539972,en,Kraven the Hunter,"Kraven Kravinoff's complex relationship with his ruthless gangster father, Nikolai, starts him down a path of vengeance with brutal consequences, motivating him to become not only the greatest hunter in the world, but also one of its most feared.",13.939,/1GvBhRxY6MELDfxFrete6BNhBB5.jpg,2024-12-11,Kraven the Hunter,False,6.669,1396
False,/wWTczVgkzEy2APvSbDUJ1P02Eek.jpg,[35],1294174,fr,Délocalisés,"The day Redouane is going to get his promotion and finally become a foreman, he learns that the mattress factory where he works is being relocated to India. Determined to keep his promotion, he agrees to leave while having the guarantee of being paid double and takes his partner Marguerite with him. Once there, he discovers that his boss has duped him, he will indeed be paid double but in rupees. Furious, he decides to take revenge by teaching the teams the best of French social rights: strikes, demonstrations and RTT with the sole aim of overthrowing his boss. Between culture clash and social struggle, Redouane leads an unexpected revolution that could well change the destiny of the factory... and his own.",13.918,/yIgdlNWxVGPWQtBnfAUWnae6sjG.jpg,2025-03-12,Offshoring,False,6.167,3
False,/jRc117FA9lUn12S3NDFpvEFrxMJ.jpg,"[18, 35]",1063873,fr,Reine Mère,"Amel and her family learn that their landlord wants to get his apartment back in a few months. While Mouna, her eldest daughter, begins to have visions of Charles Martel, and their request for new social housing drags on, Amel has no choice but to reinvent herself.",13.82,/87aEXQKCoLZcKoKsFlIdaZTrnfb.jpg,2025-03-12,Queen Mom,False,10.0,1
False,/oiPQOyHuTA84crxarTkVTObbRz4.jpg,[35],1430968,en,Idiotka,"In West Hollywood’s Russian district, Margarita lives out the American Dream: competing on a reality show. Will she slay, serve, or survive?",13.757,/62iTZ8qg6QVq68ZiLqRMWpeQXjA.jpg,2025-03-12,Idiotka,False,7.0,3
False,/8mjYwWT50GkRrrRdyHzJorfEfcl.jpg,"[28, 12, 18]",558449,en,Gladiator II,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",13.739,/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg,2024-11-13,Gladiator II,False,6.8,3011
False,/cS3XRGttTVC4YPIyOC3jByznpG0.jpg,"[9648, 53, 18]",1216662,ko,침범,"Swimming instructor, Young-eun is a single mom raising her 7-year-old daughter, So-hyun. However, a series of tragic events happens as So-hyun's puppy falls from the apartment and dies, and So-hyun bullies other kids in school. Despite her mom's earnest efforts to address So-hyun's mental disorder, her peculiar behavior persists. Twenty years later, Min, who works in handling unclaimed deaths, meets a new colleague, Hae-young, and they form a close bond. However, as Hae-young warmly integrates herself into Min's life, Min begins to feel uncomfortable and suspicious about her intentions.",13.68,/u5UTPTak8pCMXN8zTfWXeE6SlEj.jpg,2025-03-12,Somebody,False,0.0,0
False,/hNdD8w6OGgISCGBER9exiKoOizr.jpg,"[16, 10751]",1214130,en,Stitch Head,"Follows Stitch Head, a small creature awoken by a Mad Professor in a castle to protect the professor's other creations from the townspeople of Grubbers Nubbin.",13.672,/qwhscpTQAGrpit1ARQvvrlijp8h.jpg,2025-03-12,Stitch Head,False,0.0,0
False,/Qjb2SlL2JxdYQ75mgzxqX97c1g.jpg,"[99, 36]",1292367,tr,Dadaşlar Belgeseli,,13.664,/oQGM5wJ1dmIAn2v9XELIo62JxSh.jpg,2025-03-12,Dadaşlar Belgeseli,False,0.0,0
False,,"[18, 99, 35]",1301346,fr,Les Loups,"In the mid-18th century, the Beast is hunted around the Château de Saint-Alban. In the mid-20th century, a new kind of psychiatry is invented there. Theatre and madness span the centuries.",13.647,/A6JEhQh2oQ1t4k8lw6ojWtiS66h.jpg,2025-03-12,The Wolves,False,0.0,0
False,,[18],1084353,en,Chinatown Cookout,Two runaway chefs risk everything they have to start a new life.,13.621,/3FKGEuDaNfCNemqo5ixWlYvnc92.jpg,2025-03-12,Chinatown Cookout,False,0.0,0
False,/gvLNkMOUrUxfw7lCMe1mhdDHyYD.jpg,[99],1157270,fa,Aftab Mishavad,"Tehran, October 2022; a theater ensemble is rehearsing the ancient greek Lysistrata by Aristophanes. In the middle of a scene in which old men storm and attack the Acropolis, which the women of Athens have taken, the ensemble learns that they are surrounded because anti-riot forces are marching around the building and putting down a large demonstration. The street noise is deafening, and the room is filled with fear and anger. Some want to hide, others, led by the leading actress, want to go out into the streets and fight alongside the people. Despite disagreements, one thing is clear, the team does not want to continue the play in the time of the revolution.",13.615,/3vFhT8aPPRDVBQDnZlkFkpSZm6Z.jpg,2025-03-12,The Sun Will Rise,False,7.5,1
False,/1x8CWHCHH1hyDOzC6gDamgPiJ7f.jpg,[878],1319629,es,Resort Paraiso,"Lorenzo works for an omnipresent corporation in a future of dystopian bureaucracy. His employee insurance denies him the medication that would help prevent him from losing his senses. Lorenzo quickly begins to lose contact with the world and in esperation decides to connect to the computer, making his pain cease, but becoming an eternal digital slave.",13.607,/j76e8wDeWtY6P0TXuEImbGP0P1P.jpg,2025-03-12,Resort Paraiso,False,0.0,0
False,,[18],1416331,en,Mechanisms,Everyone has their own way.,13.604,/zSLQaw725EVLKPz4WicCEqk2bSw.jpg,2025-03-12,Mechanisms,False,0.0,0
False,/cVhwzEt0ED65buC76QLi58zZt9J.jpg,"[36, 18]",1418350,ko,호조,,13.6,/mHnCmq6quEVdRdx049AqsBTqfnV.jpg,2025-03-12,Hojo,False,0.0,0
False,,[18],1324389,ru,СЛОН,"Autumn 1929. Lina, from the noble Golitsyn family, arrives on a date with her husband Georgy Osorgin, who is serving a prison sentence in the Solovetsky special purpose camp. Lina does not know that after she leaves the island, her husband will be shot. Osorgin received a terrible sentence after he, a deeply religious man, secretly brought holy gifts to the dying Archimandrite so that he could take communion before his death. The camp authorities took the Russian officer's word of honor from Osorgin not to tell his wife anything about his predetermined fate. Only on this condition did they agree to temporarily release him from the punishment cell for his last meeting with Lina. The spouses spend the precious three days allotted to them and feel happy in the most inappropriate circumstances. Osorgin says goodbye to Lina on the pier. When the ship becomes a dot on the horizon, the guards escort George back to the punishment cell, where he carefully dresses for his final journey.",13.597,/4FcCUoIScMZp2ODf486gVHqLfMV.jpg,2025-03-12,SLON,False,0.0,0
False,,[18],1167416,uz,Yakshanba,"The film tells the story of an elderly couple living a peaceful life in a village, with their eldest son living nearby and their youngest son working abroad. It depicts the struggle and conflict between two generations.",13.597,/1DrjCHorHM39p07xOQ1khiqVrUl.jpg,2025-03-12,Sunday,False,0.0,0
False,/q2eG7uym3RukEwsqWDD3lIyL8Z9.jpg,"[35, 18]",1003504,fr,On ira,"Marie, an 80-year-old woman battling terminal cancer, has decided to end her life on her own terms. She embarks on a journey accompanied by her somewhat dysfunctional family and Rudy, a kind-hearted caregiver she’s just met. Unable to reveal her true intentions, Marie creates a story about an inheritance in Switzerland to convince her unreliable and distracted son Bruno, granddaughter Anna, and Rudy, to take a road trip in their old RV. But will Marie find the courage to reveal the true purpose of their journey as they approach Switzerland, and how might her family respond to the devastating truth?",13.597,/lmMB37su4Nq4RipDoxBM06bqg9L.jpg,2025-03-12,We Will Go,False,8.0,1
False,,"[10402, 99]",1433071,ko,제로베이스원 더 퍼스트 투어 [타임리스 월드] 인 시네마,"Achieving significant milestones in their first year of debut and captivating 140,000 fans across 8 cities on their first world tour, ZEROBASEONE’s journey with ZEROSE takes center stage on the big screen in SCREENX, 4DX, and ULTRA 4DX where available. From iconic songs such as ""In Bloom"", ""Feel the POP"", and ""GOOD SO BAD"" to “Say My Name” and “Here I Am” from the show Boys Planet, behind-the-scenes footage that can only be found in the movie, to intimate interviews brimming with heartfelt feelings for ZEROSE, ZEROBASEONE’s groundbreaking performance is coming to the big screen.",13.592,/lYGhnePDLr0Tl6uje2tjEhDwqXD.jpg,2025-03-12,ZEROBASEONE THE FIRST TOUR [TIMELESS WORLD] IN CINEMAS,False,0.0,0
False,,[99],1437485,fr,Copiapó,,13.571,/kHdJuzi86F5BkraSesrIfcTCQA1.jpg,2025-03-12,Copiapó,False,0.0,0
False,/px8KgEXP429jIa3PGLHzuu6gNRD.jpg,"[27, 53, 18]",1402698,tl,Lilim,"Evading the police, Issa and her brother Tomas seek shelter in a secluded orphanage in the forest. But the siblings’ safe haven soon reveals itself to be a hellscape controlled by a sacrificial cult in thrall to a fearsome nocturnal deity.",13.517,/2xleZc3H7AUhqyu1O9tHuUpPJgU.jpg,2025-03-12,Lilim,False,10.0,1
False,/tPAnNJbPsEhGKDJeoAYP70ajbLV.jpg,"[18, 10751]",1260485,es,La Última Cierra la Puerta,"Babi is about to move out without telling her mother. When she discovers the suitcase, it mysteriously disappears in the night.",13.432,/8yE9q05G7rec0PSQJk3wdniUNqL.jpg,2025-03-12,Last One Closes the Door,False,0.0,0
False,/5A11umx87TEBSR20JxProNhzVaZ.jpg,"[10749, 18, 35]",1432368,en,Estranged,The rise and fall of a relationship set to the masterpiece “Estranged” by Guns N’ Roses.,13.43,/yvGQcOGW56XOdxeg7TDs47KXlG1.jpg,2025-03-12,Estranged,False,0.0,0
False,/xxmIRtINwmsfsY0EvuySw7HHAzX.jpg,[99],1106560,ko,숨,"“Where does the soul go once it leaves the body?” For religious and philosophical reasons, viewpoints may all differ, but fundamentally, human beings have constantly asked this question. Like a lit matchstick, human life ignites the beauty and ugliness of life intensely and without reserve. The undertaker says, “The more funerals I hold, the more I think that death might not be a period but a comma.",13.43,/1Szmi7wD2o2MFBpabc5yyhf29Bk.jpg,2025-03-12,Breath,False,0.0,0
False,,[99],1435269,en,I'm Carl Lewis!,"In track and field he’s remembered as The Greatest. Athletics' first commercially global star. Away from the spotlight, his is a life often misunderstood. Carl Lewis did it his own way - unwilling to conform to what the US expected from its athletes. Lewis won nine Olympic gold medals across four Games and was voted “Sportsman of the Century” by the International Olympic Committee. Yet he refused to be pigeonholed and, in doing so, he inspired change on and off the field. I’m Carl Lewis! delves into the consequences of his uncompromising drive.",13.426,,2025-03-12,I'm Carl Lewis!,False,0.0,0
False,,[],1434812,fr,Les Chialeux,,13.426,/soWRC8KAucIFmya35zPpNayx8fk.jpg,2025-03-12,Les Chialeux,False,0.0,0
False,/ljvOTZTT65XBxGwict46Di8lKh3.jpg,"[18, 10749]",1255192,en,Funmilayo Ransome-Kuti,"Many have heard of Fela Anikulapo-Kuti, the legendary artist from the 70s and 80s. But some may not know that his mother Funmilayo Ransome-Kuti was also a legend in her own right, as a women's rights activist unabashedly pushing for equality in Nigeria at a time when people weren't having those conversations. ""Funmilayo Ransome-Kuti"" the film emerges as a new vivid exploration of Ransome-Kuti's journey. From growing up and learning about the importance of education, to her groundbreaking step in becoming the first girl to attend Abeokuta Grammar School at just 13, going to London and then becoming emboldened to return to Nigeria to step into her role as an educator and organizer.",13.418,/2oxvgNFBLEKw2yBK0yMPHm7hKB3.jpg,2025-03-13,Funmilayo Ransome-Kuti,False,0.0,0
False,/yHirNou62aeQwEQiuqcEqcgXLAp.jpg,[18],1274751,en,Blue Sun Palace,"A sudden loss catalyzes an unlikely bond between two migrants in the Chinese community of Queens. Navigating lives far from home and the painstaking labor that supports them, they journey through grief together in hopes of finding family.",13.4,/4w9oP7qpQBITVXSaie94H7LbGmN.jpg,2025-03-12,Blue Sun Palace,False,0.0,0
False,/rDXrXDCH5BgNu9IDwKkIT69rVES.jpg,"[18, 99]",1275245,pt,A Savana e a Montanha,"The community of Covas do Barroso, in northern Portugal, discovers that the British company Savannah Resources plans to build the largest open-pit lithium mine in Europe just few meters from their homes. Confronted by this imminent threat, the People decide to organize themselves and expel the company from their lands.",13.386,/qa7DuEYYxH8rmWPOYscA08alT1q.jpg,2025-03-12,Savanna and the Mountain,False,0.0,0
False,/hD2SN5bbqxk0kcRmsATJkXObgnZ.jpg,"[28, 80, 14, 53]",1405338,ja,Demon City 鬼ゴロシ,"Framed for his family's murder and left for dead, an ex-hitman will stop at nothing to exact revenge on the masked ""demons"" who have taken over his city.",12.685,/g5PqsFFrayyRL1Ldgib2lMYuJXg.jpg,2025-02-26,Demon City,False,6.838,142
